7.487,80.36508
7.48697,80.36522
7.48691,80.36546
7.48685,80.36576
7.4868,80.366
7.48678,80.36607
7.48673,80.36649
7.48673,80.36649
7.48675,80.36652
7.48675,80.36655
7.48674,80.36658
7.43586,80.44112
7.4355,80.44176
7.43506,80.44251
7.4348,80.44297
7.43455,80.4434
7.43308,80.44602
7.43295,80.44625
7.43285,80.44644
7.43283,80.44646
7.43283,80.44646
