-9.84E+02,83,5.2,25.2
-9.83E+02,84,5.2,25.6
-9.83E+02,85,5.12,25.6
-9.83E+02,86,5.2,25.6
-9.83E+02,87,5.12,25.6
-9.83E+02,88,5.12,25.6
-9.82E+02,89,5.04,25.2
-9.82E+02,90,5.2,25.2
-9.82E+02,91,5.12,25.2
-9.82E+02,92,5.04,25.2
-9.82E+02,93,5.28,25.2
-9.81E+02,94,5.12,25.2
-9.81E+02,95,5.12,25.2
-9.81E+02,96,5.12,25.2
-9.81E+02,97,5.12,25.2
-9.81E+02,98,5.12,25.2
-9.80E+02,99,5.12,25.2
-9.80E+02,100,5.2,25.2
-9.80E+02,101,5.12,25.2
-9.80E+02,102,5.04,25.2
-9.80E+02,103,5.2,25.2
-9.79E+02,104,5.12,25.2
-9.79E+02,105,5.12,25.2
-9.79E+02,106,5.2,25.2
-9.79E+02,107,5.12,25.2
-9.79E+02,108,5.12,25.2
-9.78E+02,109,5.12,24.8
-9.78E+02,110,5.04,24.8
-9.78E+02,111,5.12,24.8
-9.78E+02,112,5.12,24.8
-9.78E+02,113,5.2,24.8
-9.77E+02,114,5.12,24.8
-9.77E+02,115,5.2,24.8
-9.77E+02,116,5.12,24.8
-9.77E+02,117,5.2,24.8
-9.77E+02,118,5.28,24.8
-9.76E+02,119,5.12,25.2
-9.76E+02,120,5.12,25.2
-9.76E+02,121,5.04,25.2
-9.76E+02,122,5.2,25.2
-9.76E+02,123,5.12,25.2
-9.75E+02,124,5.2,24.8
-9.75E+02,125,5.12,24.8
-9.75E+02,126,5.2,24.8
-9.75E+02,127,5.12,24.8
-9.75E+02,128,5.12,24.8
-9.74E+02,129,5.12,25.2
-9.74E+02,130,5.2,25.2
-9.74E+02,131,5.28,25.2
-9.74E+02,132,5.12,25.2
-9.74E+02,133,5.04,25.2
-9.73E+02,134,5.12,24.8
-9.73E+02,135,5.04,24.8
-9.73E+02,136,5.04,24.8
-9.73E+02,137,5.2,24.8
-9.73E+02,138,5.12,24.8
-9.72E+02,139,5.12,25.2
-9.72E+02,140,5.12,25.2
-9.72E+02,141,5.2,25.2
-9.72E+02,142,5.2,25.2
-9.72E+02,143,5.04,25.2
-9.71E+02,144,5.12,24.8
-9.71E+02,145,5.04,24.8
-9.71E+02,146,5.12,24.8
-9.71E+02,147,5.2,24.8
-9.71E+02,148,5.12,24.8
-9.70E+02,149,5.12,25.2
-9.70E+02,150,5.04,25.2
-9.70E+02,151,5.2,25.2
-9.70E+02,152,5.04,25.2
-9.70E+02,153,5.12,25.2
-9.69E+02,154,5.12,25.2
-9.69E+02,155,5.04,25.2
-9.69E+02,156,5.12,25.2
-9.69E+02,157,5.12,25.2
-9.69E+02,158,5.12,25.2
-9.68E+02,159,5.12,24.8
-9.68E+02,160,5.12,24.8
-9.68E+02,161,5.12,24.8
-9.68E+02,162,5.12,24.8
-9.68E+02,163,5.2,24.8
-9.67E+02,164,5.2,25.2
-9.67E+02,165,5.12,25.2
-9.67E+02,166,5.04,25.2
-9.67E+02,167,5.12,25.2
-9.67E+02,168,5.2,25.2
-9.66E+02,169,5.04,25.2
-9.66E+02,170,5.12,25.2
-9.66E+02,171,5.04,25.2
-9.66E+02,172,5.12,25.2
-9.66E+02,173,5.12,25.2
-9.65E+02,174,5.04,25.2
-9.65E+02,175,5.12,25.2
-9.65E+02,176,5.28,25.2
-9.65E+02,177,5.2,25.2
-9.65E+02,178,5.04,25.2
-9.64E+02,179,5.2,24.8
-9.64E+02,180,5.28,24.8
-9.64E+02,181,5.2,24.8
-9.64E+02,182,5.04,24.8
-9.64E+02,183,5.12,24.8
-9.63E+02,184,5.12,25.2
-9.63E+02,185,5.12,25.2
-9.63E+02,186,5.12,25.2
-9.63E+02,187,5.12,25.2
-9.63E+02,188,5.2,25.2
-9.62E+02,189,5.2,24.8
-9.62E+02,190,5.04,24.8
-9.62E+02,191,5.04,24.8
-9.62E+02,192,5.12,24.8
-9.62E+02,193,5.12,24.8
-9.61E+02,194,5.12,25.2
-9.61E+02,195,5.12,25.2
-9.61E+02,196,5.04,25.2
-9.61E+02,197,5.12,25.2
-9.61E+02,198,5.2,25.2
-9.60E+02,199,5.04,25.2
-9.60E+02,200,5.12,25.2
-9.60E+02,201,5.12,25.2
-9.60E+02,202,5.2,25.2
-9.60E+02,203,5.12,25.2
-9.59E+02,204,5.12,25.2
-9.59E+02,205,5.12,25.2
-9.59E+02,206,5.12,25.2
-9.59E+02,207,5.04,25.2
-9.59E+02,208,5.04,25.2
-9.58E+02,209,5.12,24.8
-9.58E+02,210,5.12,24.8
-9.58E+02,211,5.28,24.8
-9.58E+02,212,5.2,24.8
-9.58E+02,213,5.2,24.8
-9.57E+02,214,5.12,25.2
-9.57E+02,215,5.12,25.2
-9.57E+02,216,5.2,25.2
-9.57E+02,217,5.2,25.2
-9.57E+02,218,5.04,25.2
-9.56E+02,219,5.12,25.2
-9.56E+02,220,5.2,25.2
-9.56E+02,221,5.12,25.2
-9.56E+02,222,5.12,25.2
-9.56E+02,223,5.2,25.2
-9.55E+02,224,5.12,24.4
-9.55E+02,225,5.12,24.4
-9.55E+02,226,5.12,24.4
-9.55E+02,227,5.04,24.4
-9.55E+02,228,5.2,24.4
-9.54E+02,229,5.2,24.8
-9.54E+02,230,5.12,24.8
-9.54E+02,231,5.12,24.8
-9.54E+02,232,5.04,24.8
-9.54E+02,233,5.12,24.8
-9.53E+02,234,5.12,25.2
-9.53E+02,235,5.04,25.2
-9.53E+02,236,5.12,25.2
-9.53E+02,237,5.04,25.2
-9.53E+02,238,5.12,25.2
-9.52E+02,239,5.2,25.2
-9.52E+02,240,5.04,25.2
-9.52E+02,241,5.12,25.2
-9.52E+02,242,5.2,25.2
-9.52E+02,243,5.04,25.2
-9.51E+02,244,5.04,24.8
-9.51E+02,245,5.04,24.8
-9.51E+02,246,5.04,24.8
-9.51E+02,247,5.12,24.8
-9.51E+02,248,5.28,24.8
-9.50E+02,249,5.2,25.2
-9.50E+02,250,5.2,25.2
-9.50E+02,251,5.12,25.2
-9.50E+02,252,5.12,25.2
-9.50E+02,253,5.04,25.2
-9.49E+02,254,5.12,25.2
-9.49E+02,255,5.12,25.2
-9.49E+02,256,5.04,25.2
-9.49E+02,257,5.12,25.2
-9.49E+02,258,5.12,25.2
-9.48E+02,259,5.12,25.2
-9.48E+02,260,5.12,25.2
-9.48E+02,261,5.12,25.2
-9.48E+02,262,5.04,25.2
-9.48E+02,263,4.96,25.2
-9.47E+02,264,5.04,25.2
-9.47E+02,265,5.04,25.2
-9.47E+02,266,5.12,25.2
-9.47E+02,267,5.04,25.2
-9.47E+02,268,5.12,25.2
-9.46E+02,269,5.12,25.2
-9.46E+02,270,5.2,25.2
-9.46E+02,271,5.04,25.2
-9.46E+02,272,5.2,25.2
-9.46E+02,273,5.12,25.2
-9.45E+02,274,5.04,25.2
-9.45E+02,275,5.04,25.2
-9.45E+02,276,5.12,25.2
-9.45E+02,277,5.04,25.2
-9.45E+02,278,5.04,25.2
-9.44E+02,279,5.04,25.2
-9.44E+02,280,5.04,25.2
-9.44E+02,281,5.2,25.2
-9.44E+02,282,5.12,25.2
-9.44E+02,283,5.04,25.2
-9.43E+02,284,5.28,25.2
-9.43E+02,285,5.12,25.2
-9.43E+02,286,5.2,25.2
-9.43E+02,287,5.12,25.2
-9.43E+02,288,5.12,25.2
-9.42E+02,289,5.04,24.8
-9.42E+02,290,5.12,24.8
-9.42E+02,291,5.12,24.8
-9.42E+02,292,5.12,24.8
-9.42E+02,293,5.04,24.8
-9.41E+02,294,5.12,25.2
-9.41E+02,295,5.04,25.2
-9.41E+02,296,5.2,25.2
-9.41E+02,297,5.12,25.2
-9.41E+02,298,4.96,25.2
-9.40E+02,299,5.12,25.2
-9.40E+02,300,5.2,25.2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
